n_samples,gyro_mean_x,gyro_mean_y,gyro_mean_z,acce_mean_x,acce_mean_y,acce_mean_z,gyro_std_x,gyro_std_y,gyro_std_z,acce_std_x,acce_std_y,acce_std_z,gyro_variance_x,gyro_variance_y,gyro_variance_z,acce_variance_x,acce_variance_y,acce_variance_z,gyro_skew_x,gyro_skew_y,gyro_skew_z,acce_skew_x,acce_skew_y,acce_skew_z,gyro_kurt_x,gyro_kurt_y,gyro_kurt_z,acce_kurt_x,acce_kurt_y,acce_kurt_z,gyro_max_x,gyro_max_y,gyro_max_z,acce_max_x,acce_max_y,acce_max_z,gyro_min_x,gyro_min_y,gyro_min_z,acce_min_x,acce_min_y,acce_min_z,gyro_range_x,gyro_range_y,gyro_range_z,acce_range_x,acce_range_y,acce_range_z,gyro_rms_x,gyro_rms_y,gyro_rms_z,acce_rms_x,acce_rms_y,acce_rms_z,gyro_energy_x,gyro_energy_y,gyro_energy_z,acce_energy_x,acce_energy_y,acce_energy_z,gyro_corr_xy,gyro_corr_xz,gyro_corr_yz,acce_corr_xy,acce_corr_xz,acce_corr_yz,label
13,5.825605130769231,4.68308763076923,5.2034749307692305,0.7002328846153846,2.479210486923077,1.3175518638461539,3.358574627344459,3.4335429133796755,3.1998687180851046,0.12021270025393033,1.5439391073554254,1.3711591136535475,11.280023527441973,11.78921693801979,10.239159812979612,0.0144510933023413,2.3837479672214674,1.8800773149551822,-0.5202870137181062,-0.051517223121909525,-0.35992934286945344,0.22792311223539322,-0.7816986898578517,1.1836666306916301,-1.527451626615188,-1.684759774550352,-1.5186002283150346,-0.9303666540922628,-1.3051709801895064,-0.4181523547799699,9.127832,9.074965,8.889371,0.9338379,3.776855,3.978516,0.2695105,0.193986,0.1351049,0.5400391,0.04882813,0.03442383,8.858321499999999,8.880979,8.7542661,0.3937988,3.72802687,3.94409217,6.724410655744246,5.8069378070962285,6.10862596400561,0.7104767314973263,2.920656194366401,1.9015836108043358,587.8300826721279,438.36684704128623,485.0990451856051,6.56210341798861,110.89302387398075,47.00826297543552,-0.0978729772089124,0.4880270433299354,0.13876113982839589,-0.6626767546900915,0.057706933586766304,-0.43223610899201176,circle
11,4.338575981818182,4.9436871363636365,4.8949523636363645,0.5026633454545455,3.025124227272727,0.7435191509090909,3.527418909814244,3.2909626485291787,3.2465454158980807,0.12356869042423593,1.3154723761662404,0.35962989424335995,12.442684165315109,10.830435154014186,10.540057137488843,0.015269221253160657,1.7304675724564547,0.12933366083349027,0.13169034327195075,-0.19101102321582056,-0.2526330877435766,0.23985004653348727,-1.5413155547589872,-0.7307628956861376,-1.8413854295969547,-1.7195526188140846,-1.7156964929395695,-1.1149632957124325,0.5492094807104522,-0.7037101990595898,8.879021,8.706014,8.7807,0.7043457,3.949707,1.17334,0.1548252,0.482937,0.2506294,0.3137207,0.2290039,0.05566406,8.7241958,8.223077,8.5300706,0.39062499999999994,3.7207031,1.11767594,5.591594201596242,5.938895322891411,5.873722480655523,0.5176288826144811,3.298764035648635,0.8259263820717109,343.9251828685718,387.9752542188762,379.5067735773388,2.9473362612838794,119.70028579177756,7.503698274622724,-0.11740243178275632,-0.15316713877803198,0.4559368341382769,-0.697845866323025,-0.44947375387937355,0.10977599415128253,circle
11,5.265708854545455,4.783560162545455,6.343496636363636,0.5446777545454545,3.0154253254545456,1.0593484,3.461672278659365,3.3439410642516996,2.589880579362063,0.10508194002809396,1.3466928585119131,0.9244171207038618,11.98317496483872,11.18194184118879,6.707481415356776,0.011042214120067935,1.8135816551669874,0.8545470130504182,-0.27567482874621213,-0.11786183981891483,-0.9104903699612777,0.7347577001813056,-1.5586347110352512,2.307323165365825,-1.7379267625483243,-1.587612911389596,-0.870983363783711,-0.6894347840113566,0.5876757153039103,4.493792746010602,9.154965,8.997203,8.87035,0.7478027,3.991699,3.83252,0.320979,0.008111888,1.646434,0.427002,0.08398438,0.1394043,8.833986000000001,8.989091112,7.223916,0.32080070000000005,3.90771462,3.6931157000000003,6.30165571145212,5.8364706518478,6.8518195387001795,0.5547216152420477,3.3024796060777786,1.4059751226934916,436.8195117624483,374.70828636868754,516.421740900049,3.38487677458421,119.97008703415602,21.744426501962764,-0.22184687399051028,0.42495042793424814,-0.03139040105400482,-0.5038181568270484,-0.1342579124740973,0.37657258302190993,circle
12,6.494615416666665,4.747703863333333,3.2830769258333334,0.5797322583333333,2.0354410333333335,0.7498168583333333,3.2114763392489585,3.605747793642918,3.14182570516822,0.08817416494633844,1.7411181022740798,0.3367544782215783,10.313580277555891,13.001417151360771,9.871068761655785,0.007774683363984097,3.031492246066493,0.11340357860228743,-1.0589614151430893,-0.0943308422304837,0.5354665860027639,0.31298357196676635,-0.00969461003037344,-0.9158528941380548,-0.7286406997842292,-1.7051196335612975,-1.407538040882704,-0.810964169639806,-1.9708441836721111,-0.7617839337202454,8.865314,9.067133,8.549231,0.748291,3.921875,1.155273,0.7746853,0.02153846,0.03048951,0.442627,0.1335449,0.135498,8.0906287,9.04559454,8.51874149,0.30566400000000005,3.7883301,1.019775,7.245247386249847,5.9617203159214895,4.544190011717714,0.5863993304193404,2.678528037233055,0.8219664832845421,629.9233162555229,426.5053095032523,247.79595435114047,4.12637009659501,86.09414935492272,8.107546795717889,0.40812728960508865,-0.21426284697603273,0.17831019261858255,-0.7757720124763188,-0.45455883983946754,0.2049845854343758,circle
10,2.9063636400000004,4.849314794,3.85791616,0.47724608999999996,1.7065184899999994,0.8518067000000002,3.1684836809996577,3.4675158739073972,3.2709243860612416,0.08224682207697086,1.7502750572397994,0.32861610684277176,10.03928883676114,12.023666335799781,10.69894633933011,0.0067645397417609,3.0634627759957826,0.10798854567649999,0.809747815189962,-0.1384941252536721,0.45625411965740353,0.18578982551514886,0.39861684344555204,-0.8837250397793801,-1.0557966204246532,-1.6358514016660328,-1.5231000412031417,-0.449038472709387,-1.8147228607577512,-0.6300395323688783,8.817203,8.867553,8.891608,0.6345215,3.976318,1.223145,0.1346853,0.01986014,0.1734266,0.3305664,0.0456543,0.2260742,8.6825177,8.847692859999999,8.718181399999999,0.3039551,3.9306637,0.9970707999999999,4.299562587598323,5.961503191906136,5.057910975582632,0.48428129239322154,2.444517975533758,0.9129968235658817,184.8623844467519,355.39520307107045,255.82463436919252,2.3452837016204895,59.75668132707663,8.335631998413898,0.4604189246025244,0.3467302647579526,0.18038036610243338,-0.3573260974360464,-0.4156139580480848,-0.24099068818747316,circle
14,4.5546355,5.815914232857144,3.4583316285714285,0.6249128,2.026977521785714,0.7034911928571429,3.781368470649591,3.4290547867860983,3.356522504353865,0.07744644477349677,1.8030493362686955,0.29975624157645747,14.298747510822825,11.758416730780654,11.266243322233942,0.005997951808054285,3.250986909018983,0.08985380436404354,0.04697461018773319,-0.6275997800868627,0.5687705650024512,0.7792335386258925,-0.004565692917815401,-0.5926387036859768,-1.9213375336477034,-1.3873262064117697,-1.5352576812430163,0.04619208869111047,-1.972487778614944,-0.9704176548168602,9.121819,9.014266,8.624196,0.8120117,3.986572,1.080078,0.4090909,0.08405596,0.2065734,0.5239258,0.005859375,0.1105957,8.7127281,8.930210039999999,8.4176226,0.2880859,3.980712625,0.9694823000000001,5.91975101238921,6.751538720523711,4.819367279572232,0.6296935440449539,2.7128628389292997,0.7646918744119159,490.60832868156314,638.1658513262332,325.1682136557604,5.55119543176652,103.03474695980955,8.186551279082531,0.37251089851829045,0.3185232741122302,0.005687149840625698,-0.33509007176791566,-0.7307225152884008,0.11577655804957994,circle
15,6.10306768,4.861986086666667,5.420074573333333,0.6586425800000001,2.3012044919999997,0.6370280133333334,3.728203307825991,3.788982434943916,3.5654452603825213,0.1184231544599743,1.7750575932751211,0.27423936701687907,13.89949990448466,14.356387892313524,12.712399904784185,0.01402404351225093,3.1508294594436657,0.0752072304218185,-0.7134343511849076,-0.13755449670101993,-0.42325447278052825,0.15805101343601394,-0.3892620982014704,-0.7406899812649541,-1.4502015999507252,-1.8909446145994562,-1.742465825911777,-1.3277156421037888,-1.813042589035616,-1.022607145076906,9.106294,9.057902,9.154685,0.8493651,3.998779,0.9294435,0.2155245,0.1011189,0.1703497,0.4782715,0.01489258,0.1396484,8.8907695,8.9567831,8.984335300000001,0.37109359999999997,3.9838864199999997,0.7897951,7.151708537905138,6.164032494986847,6.48765044413451,0.6692040732850535,2.9062641953966684,0.6935502290340851,767.2040251671788,569.9294489888066,631.3441242791805,6.717511375519609,126.69557360166965,7.21517880289848,0.41570558356911613,0.8623388620165399,0.3639468985379476,-0.7038344262516317,-0.5807916424740118,0.2532524029805362,circle
2,8.875174999999999,9.006153999999999,8.926853000000001,0.51257325,0.5024414,0.5812988,0.1431469999999999,0.08125900000000019,0.07244800000000051,0.015258749999999988,0.04272460000000003,0.07275390000000004,0.020491063608999976,0.0066030250810000315,0.005248712704000074,0.00023282945156249962,0.0018253914451600026,0.005293129965210005,1.8555268286835762e-14,3.283592220982954e-14,-3.678076695720977e-14,0.0,-1.911520478528375e-15,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,9.018322,9.087413,8.999301,0.527832,0.545166,0.6540527,8.732028,8.924895,8.854405,0.4973145,0.4597168,0.5085449,0.2862939999999998,0.16251800000000038,0.14489600000000102,0.030517499999999975,0.08544920000000006,0.14550780000000008,8.876329328288467,9.006520576604318,8.927146979652179,0.5128003179280655,0.5042546498339108,0.5858339567203749,157.57844468846798,162.23482579359398,159.387906392626,0.5259283321342499,0.50854550375824,0.6864028496933,0.9999999999999999,0.9999999999999999,1.0,-1.0,1.0,-1.0,circle
16,5.360463287499999,5.621748314374999,4.369117092500001,0.6222991875000001,0.7908782493750001,0.6419372437499999,3.639650618793567,3.6105075392217643,3.7620033851534234,0.11421814297825497,1.1872956653539917,0.2947665757493312,13.247056626884397,13.035764690777201,14.152669469905815,0.013045784185401095,1.4096709969683778,0.08688733417898621,-0.45338867934609584,-0.5216624012867288,0.049578727138166696,-0.20715801465570644,2.1452704985850706,-0.26373474041143524,-1.6741908549367728,-1.5834982704323806,-1.869602299940695,-1.2458733167215816,2.8251537852683555,-1.291697312952261,9.056084,9.028252,9.132168,0.7907715,3.908691,1.034668,0.193986,0.07426573,0.05342658,0.4423828,0.02832031,0.1811523,8.862098,8.95398627,9.07874142,0.34838869999999994,3.8803706900000003,0.8535157,6.479322748831062,6.681303675253457,5.765574874882944,0.632694288696019,1.4265901311528981,0.7063786230431475,671.7059725363154,714.2371008152857,531.8696582061036,6.404833007176982,32.562550436845484,7.983532145477329,0.6822467305113094,0.5134641326510949,0.35554355721385866,0.511293282897658,-0.8615183062206059,-0.3946996094883589,circle
14,4.8883016928571426,4.411028925714286,5.7268731357142855,0.5365687785714286,2.9752370499999996,0.76614815,3.898284261137405,3.5947971332330475,3.349429306627017,0.100520061516191,1.477002434502296,0.3101444308016687,15.196620180631601,12.922566429100536,11.21867668009194,0.010104282767218824,2.1815361915257094,0.09618956795729107,-0.03935474457176149,0.03529317832308381,-0.6159165629390015,0.06625141094901875,-1.3486281104955176,-0.6968918014460638,-1.9295065247247893,-1.7957611816265515,-1.373837664407651,-0.6439062257540722,-0.10887043914564387,-0.7142608848484269,9.12042,8.904475,9.092867,0.7084961,3.963623,1.193359,0.1205594,0.05356643,0.1440559,0.3430176,0.1115723,0.1638184,8.9998606,8.85090857,8.9488111,0.3654785,3.8520507,1.0295406,6.252368640844973,5.69032007997693,6.634436870802067,0.5459032303484324,3.3216820581173048,0.8265425310930549,547.2895906943027,453.31639657624123,616.2205362972109,4.17214471666795,154.47000373305778,9.56441577987999,0.4612861513409638,0.2311575196261004,-0.12329384234963582,-0.6939901526327872,-0.7019011878821527,0.2248440675427482,circle
15,5.211282053333334,4.859328840000001,3.9218741466666676,0.49641926666666664,2.1280761366000003,0.7895507866666667,3.760356251693066,3.6045919377425704,3.409159271305411,0.14633592796256004,1.8137036166689267,0.3334135672652987,14.140279139647127,12.993083037638739,11.62236693712764,0.02141420381266356,3.2895208091179446,0.11116460683657185,-0.3716798371830487,-0.17378495806574334,0.403231945180101,0.44792575190386547,-0.13228238400055978,-0.5680498854826519,-1.769115178593022,-1.7808336792504937,-1.6570605279527701,-1.434354522886039,-1.9556706819573617,-1.3762252293412829,9.03986,9.034965,9.093986,0.7285156,3.980225,1.182861,0.1458741,0.0227972,0.1215385,0.3278809,0.003662109,0.2143555,8.893985899999999,9.0121678,8.9724475,0.40063470000000007,3.976562891,0.9685054999999999,6.426331751399177,6.050302456315261,5.196485712423352,0.5175386866027839,2.7961095923236496,0.85706187149034,619.4660966856183,549.0923971934172,405.05195639130056,4.0176943819580195,117.2734327842649,11.01832577343786,-0.18339546598995926,0.5686825370076715,-0.12286741860394836,-0.22487291871732557,-0.9356941602593641,0.07458132358444008,circle
16,4.504090876875,4.5898599825,2.5830682193749994,0.53788758125,1.5846101156249999,0.77694705,3.7696505357731582,3.707290257411057,2.9046115648800876,0.14356742506673137,1.7664527623742745,0.2707260011309451,14.210265161854858,13.74400105269494,8.436768342835151,0.020611605540291525,3.1203553616997053,0.07329256768835249,0.052913448090038714,-0.03206806294139918,1.0395970497404718,0.24854766608592818,0.5044737413435543,-1.1321180137508384,-1.8343202858360224,-1.8130404190814942,-0.7003257471895892,-0.8387790183347619,-1.7227252258695052,-0.0898230955796957,9.098742,8.947972,8.213427,0.7941895,3.990723,1.067871,0.03986014,0.02461539,0.02601398,0.3098145,0.02001953,0.1662598,9.05888186,8.92335661,8.18741302,0.484375,3.97070347,0.9016112000000001,5.873423174691524,5.900069127700949,3.8870309709057227,0.556717752189803,2.373045423130536,0.8227632017731802,551.9535966240554,556.9730513863974,241.74415630048455,4.95895448965227,90.10151328385253,10.831028579072878,0.495815982171326,0.13427508535243332,-0.2887969234319151,-0.2408480421066047,-0.8234040513836696,0.05109763215552687,circle
13,3.9279719760769236,4.075384549953847,5.428671378461538,0.462139423076923,2.952805707692307,0.8278809030769231,3.7455935636081796,3.471204821178543,3.261705348885769,0.13226791417185252,1.5145059680392854,0.3818266385148891,14.029471143743022,12.049262910573162,10.638721782950036,0.017494801119372544,2.293728327226613,0.1457915818795798,0.3926680563636555,0.12524380304310712,-0.5423540431867993,0.7266707473769289,-1.2261558268106336,-0.8136377722042729,-1.7249348608916522,-1.70159070688006,-1.429466206879762,-0.9203284983385704,-0.41798782218671526,-0.684174743622592,9.060559,8.956783,9.012728,0.7077637,3.986084,1.267578,0.008671329,0.0004195804,0.06237762,0.3178711,0.1274414,0.07055664,9.051887671,8.9563634196,8.95035038,0.3898926,3.8586426,1.1970213600000001,5.4275625273771535,5.3533187968376845,6.333182037355119,0.4806949630287838,3.3185523763543165,0.9116898439486103,382.9596548516528,372.5542878274838,521.419531337608,3.0038794172561696,143.16626836988948,10.805318830267538,0.17409062293555014,0.4387505350431125,0.1728846413707728,-0.8960877963182188,-0.6294915177507814,0.3756249223890315,circle
14,3.246223687857143,3.9718181764285716,4.202327521428571,0.6335100499999999,1.530343241857143,0.6982422357142858,3.581790794482134,3.5927647481647336,3.315853639140966,0.07822809632225451,1.7424294937900366,0.3308142578506849,12.829225295436958,12.907958535655201,10.994885356204389,0.0061196350542039295,3.0360605408294035,0.10943807319729945,0.6095136116344085,0.24071957715814005,0.26380288147841846,0.8150016209745039,0.5698589617325596,-0.6554859328707254,-1.5282773029689611,-1.7266291351226608,-1.7006843049690534,-0.36036010356593895,-1.6300054267511548,-1.025030197002822,8.937063,8.831748,9.028951,0.7941895,3.976563,1.074219,0.03286713,0.05482517,0.5658741,0.5246582,0.006347656,0.1166992,8.90419587,8.776922829999998,8.463076899999999,0.26953130000000003,3.970215344,0.9575198,4.8339625078233475,5.355679057063033,5.352984396909857,0.6383217202204594,2.3190538973312442,0.7726449979988115,327.140709378585,401.5661742716901,401.16218734984545,5.7043646590728905,75.29215370218127,8.357724101056169,-0.14288854606110343,0.369070977772179,-0.496299798056043,-0.4624974928322043,-0.6272624917794078,-0.02037463244419773,circle
