n_estimators,max_leaf_nodes,max_acc_n_features,optimal_n_features,accuracy,n_samples,gyro_mean_x,gyro_mean_y,gyro_mean_z,acce_mean_x,acce_mean_y,acce_mean_z,gyro_std_x,gyro_std_y,gyro_std_z,acce_std_x,acce_std_y,acce_std_z,gyro_variance_x,gyro_variance_y,gyro_variance_z,acce_variance_x,acce_variance_y,acce_variance_z,gyro_skew_x,gyro_skew_y,gyro_skew_z,acce_skew_x,acce_skew_y,acce_skew_z,gyro_kurt_x,gyro_kurt_y,gyro_kurt_z,acce_kurt_x,acce_kurt_y,acce_kurt_z,gyro_max_x,gyro_max_y,gyro_max_z,acce_max_x,acce_max_y,acce_max_z,gyro_min_x,gyro_min_y,gyro_min_z,acce_min_x,acce_min_y,acce_min_z,gyro_range_x,gyro_range_y,gyro_range_z,acce_range_x,acce_range_y,acce_range_z,gyro_rms_x,gyro_rms_y,gyro_rms_z,acce_rms_x,acce_rms_y,acce_rms_z,gyro_energy_x,gyro_energy_y,gyro_energy_z,acce_energy_x,acce_energy_y,acce_energy_z,gyro_corr_xy,gyro_corr_xz,gyro_corr_yz,acce_corr_xy,acce_corr_xz,acce_corr_yz
10,20,31,31,0.9638403263403263,0.15554599854803872,0.003904039901703954,0.024786170504114927,0.015088232549208347,0.0,0.0,0.00875880393067106,0.06711746217842969,0.10594043183555915,0.012948598922294451,0.0015827007698874748,0.0,0.01518461111660702,0.004913334625425819,0.05729499154962868,0.026699261002870824,0.00801804612033986,0.0,0.0,0.0008324013327516003,0.03867254031857253,0.009679988647208263,0.014901575572853066,0.0014366051668024652,0.0,0.02646464247845099,0.04865301636651694,0.05066849501546252,0.006515016085740258,0.0011452997640909817,0.0041469196320798145,0.0,0.0,0.0015566039586271106,0.015183493266666293,0.0014467874840155734,0.004624061295248548,0.0008514703817773675,0.0019380876270001022,0.004034596757022122,0.009622885410425979,0.0019872284216837133,0.07747118296898907,0.0,0.0059522269464504386,0.0017371853900902963,0.014415576038887944,0.0,0.001135486564850813,0.010691446005994058,0.01958259332065639,0.012925862982942899,0.014782195503172196,0.00426272223856296,0.0027106647264928596,0.004740971499821464,0.017814401882975867,0.0040305917896792855,0.01863047161151838,0.0034428697070600102,0.011036601298056732,0.00315731991608241,0.006646302904864261,0.0,0.0,0.009230521418068233,0.003458406747007245
10,21,52,22,0.9499514374514375,0.15508526044614418,0.0038624400509798423,0.024635558927542177,0.0149606562498542,0.002190913945109755,0.0,0.008684717581074,0.06645538345920499,0.10505494905727833,0.012835263766600057,0.0015662430809655248,0.0,0.015060536613096457,0.004862750588198176,0.056836941830863116,0.026442874237484683,0.007955335421782181,0.0,0.0,0.0008281993108990967,0.03837463209344978,0.009591777648665506,0.014759540589089144,0.0014244509478947669,0.0008171068890586587,0.026228578171115718,0.0489126727239526,0.0502678772862455,0.0064496720496289225,0.0011335086099522446,0.0041069416810260015,0.0,0.0006948069502579155,0.001545616547977219,0.015077036827872056,0.0014345471188825548,0.0045868347295795345,0.0008445129586295705,0.0019229876226790881,0.00399937796541223,0.009525642430257152,0.00197105562787176,0.07677851558484375,0.0,0.005901500920516587,0.0017284159531807237,0.015344352978690176,0.0,0.0011275971252789848,0.010586595515610763,0.01937581521684939,0.012812605284133107,0.014654858170864819,0.004231264529729954,0.0031894696863906933,0.004701920662773916,0.017636053890796522,0.003996422108135592,0.019310662362394863,0.003413316598032281,0.010958000917416503,0.004090921786339331,0.006600040895469827,0.0,0.0,0.009150260159672128,0.0034242076163054484
10,22,27,19,0.9554972804972806,0.15503015151021987,0.0047683655809829945,0.024459020794145504,0.014834727988308313,0.0021723104479805687,0.0,0.008608194440448514,0.06576005595190036,0.10366765420801805,0.013433069598449133,0.0024416884371007766,0.0,0.014868288995859902,0.004823778503672245,0.05640999278272085,0.02618962059476072,0.007856703504815871,0.0,0.0,0.0008246237960263736,0.03802640793185198,0.00945622297320364,0.014576823506944439,0.0013995215077331254,0.0008066765268156228,0.02595482483479409,0.048395503346897725,0.04942979673726351,0.006394083637629211,0.0011244242054456385,0.004067906999762747,0.0004317215464525651,0.0006825924383546046,0.001533686643896696,0.014874337913517962,0.001409440984752705,0.004543592329976868,0.0008337327581498117,0.0019077929673210106,0.004748353446643108,0.009431468831575099,0.001958263634503076,0.07618290093137225,0.0,0.005834168089757482,0.001720954009098519,0.015210446174634545,0.0,0.0011077742831157814,0.010459098131506788,0.01918966348459323,0.012616847899428307,0.014502078398085155,0.004192446285258414,0.004919521359118358,0.006381986035758016,0.017461923951932832,0.003961408073543728,0.019084457714236416,0.004145099055280761,0.011884212236034124,0.00405203936715612,0.006491371295294557,0.0,0.0,0.009083866559739811,0.0033823138261595636
10,23,52,15,0.9499222999222999,0.15471463752578912,0.004727445548984652,0.02518849749281151,0.014719596186977128,0.002155147374764104,0.0,0.008549368138740984,0.06518989485150031,0.10390441028143677,0.013329353213242882,0.0024210104926401213,0.0,0.015350606037630483,0.004787587211353557,0.05601755937731357,0.02595207978891947,0.007803005396051463,0.0,0.0,0.0008210834824152689,0.03774739345742741,0.009383984755744675,0.014450744453450596,0.0013887240126001295,0.0008006202833393462,0.025734894515698395,0.04801892115303516,0.04901738868127422,0.006338209120439952,0.0019413985432865809,0.004024981143302116,0.0004298680592327221,0.0006764418158453591,0.0015245774206131023,0.014761634338976391,0.002148835494687557,0.004512925859829765,0.0008274733860103556,0.0018955178553255326,0.00470555301181387,0.009356311765033981,0.0019461685750689567,0.07564438861934365,0.0,0.005785563290495923,0.0017135655285188218,0.015111484502832583,0.0,0.0018693058230979857,0.010372618848663874,0.019016365932148793,0.013219485980476783,0.014391545320612882,0.004165656010058979,0.004881569520352639,0.006332516584265872,0.017310023747989386,0.003933429986368987,0.01891937486272214,0.004113664492830379,0.012710335039385286,0.004009280951032665,0.006435153347969546,0.0,0.0,0.009448012610655759,0.003352808897569628
10,24,36,12,0.9457750582750583,0.15286518199236254,0.004689674340282169,0.0249853859566146,0.014546731282884374,0.0021337823698447164,0.0,0.008478495722082964,0.0653541201569655,0.10304100762010701,0.013233218541528046,0.0028243124334938812,0.0,0.015233617616743847,0.004731583075475708,0.055639196566619226,0.025712142378118735,0.007747109557380316,0.0,0.0,0.0008176056863713003,0.037475135950632364,0.009303172189392368,0.015055438910265225,0.001379147734719489,0.0007948188194674782,0.02549889947133642,0.047515181450349546,0.04863970694333905,0.006272594522868997,0.0019214690118284827,0.003991287270852866,0.0004280473023086754,0.0006709189187814624,0.0031922746385071163,0.014651259325483314,0.002130414867100239,0.004477681765913336,0.0008214773388781891,0.0018693222990260724,0.004663832989775232,0.009261339500424758,0.002745878399143861,0.07498095493496913,0.0,0.005725025460890004,0.0017063075193835832,0.016168283811395838,0.0,0.0018550225994095207,0.010292379859577264,0.018857262575462358,0.013117916605164322,0.014223161461482106,0.0049438152275496135,0.00483823499727225,0.006283675526122584,0.01715303811908249,0.0038810256877099204,0.019754668014877574,0.004067493713353328,0.013462538899077814,0.0039757185078390855,0.0072090710988676554,0.0,0.0,0.009385342990540665,0.003326597472703569
10,25,58,16,0.9485431235431235,0.15231359349208823,0.004641162772849138,0.024844184461238178,0.014425255184313757,0.00211079225428745,0.0,0.00970025196261975,0.06474463833252644,0.10224466561208238,0.013142415823062683,0.002799180675579205,0.0007867030504290226,0.01576147998413766,0.004692161152231923,0.05527780256646055,0.02550409052988869,0.007697517596304502,0.0,0.0,0.0008141287310818645,0.03722727785511673,0.00923899107071032,0.014926592739131966,0.0013707267077140977,0.0007891211030106678,0.025287198918658705,0.04714241315019377,0.04832579428083704,0.007094570065897768,0.0019016912223180174,0.003958381033961294,0.0012593926008420532,0.0006666414883503901,0.0031667532666350626,0.014559592791622056,0.002115756296966962,0.004447191530201236,0.0008155885188880446,0.0018537442647184397,0.004628800857403308,0.009600366911602763,0.0027278706293816686,0.0744399637040974,0.0,0.005681961316552765,0.0016990512648664999,0.01605058682096493,0.0,0.0018434024404654146,0.010196445700575181,0.01867783531816067,0.01382815184825564,0.014113685935333044,0.004905062459355475,0.004804343566728504,0.006241705840684409,0.01701687287743293,0.004460804959753052,0.019603328289512008,0.0040359992468055736,0.014094296310701287,0.003942940627883277,0.007156474044752187,0.0,0.0,0.00930622408799768,0.0032963818537782054
10,26,40,25,0.9499222999222999,0.1512253015568381,0.004603771722061899,0.02470382932373946,0.014744556594651145,0.002094547638665967,0.0,0.00962935315042413,0.06418285076173187,0.10383945667889213,0.013050809053164376,0.0027713975879395452,0.0007770962167065103,0.01563282038626221,0.004661470201975814,0.05483701657047822,0.025315415667521667,0.007649385703239001,0.0,0.0,0.0008107121360378942,0.036994961969927576,0.009176975924457733,0.014756923013644863,0.0013613961970785177,0.0007827855888842961,0.02573652031450464,0.047439878494111444,0.04784671345005492,0.007044996252344114,0.0018874895072065966,0.0047306667831907906,0.0012521542331446604,0.0014304409771923794,0.0031463046329540056,0.015295922192610218,0.002101550038249616,0.004417417268913658,0.0008090405092568132,0.0018415224364049035,0.0045806356407203114,0.009523266948416188,0.002706841462822149,0.07387594962352793,0.0,0.005641777385788148,0.002346010838374531,0.015946260792236815,0.0,0.001824395187018385,0.010115462955423407,0.018492682026951295,0.013713745661711163,0.013977812108702085,0.005546098215848157,0.004762097092371921,0.00619423392450028,0.016829180752862726,0.004422372484793617,0.019425687032110815,0.004001584230593505,0.013989719093370498,0.003912488611813398,0.007072902484281887,0.0,0.0,0.009244447746098481,0.003270896965200605
10,27,46,29,0.9568861693861693,0.15029896172194238,0.005341190309368374,0.02517441319533881,0.014650590357544376,0.002079233285981321,0.0006323453110135122,0.009572565273309942,0.06375583192274485,0.1032414620132839,0.012971606327468426,0.00275157595990355,0.0007711174799812259,0.015563169175761482,0.00539882796140336,0.05450344565607274,0.025142793177883507,0.007606357922167818,0.0005506355771195554,0.0,0.0008073942662557802,0.03677816760893786,0.009119766793807415,0.014656107283892402,0.0013533853550111534,0.0007793655095174869,0.02558093733142928,0.047140440653136294,0.04756670426834793,0.006995278307876408,0.0018738548028593234,0.004697343246537223,0.0012447331291366526,0.0014209545006661688,0.0031290925847754342,0.015211578329448671,0.002088465910754789,0.004395266594704024,0.0008055057191534774,0.0018307348477588944,0.0045496476082349585,0.009458956737973525,0.0026915504153470853,0.07340359623600527,0.0,0.0056054006446271875,0.0023345948356121313,0.01585314276238765,0.0,0.0018140635790176841,0.010049551541735126,0.01835085369276353,0.014175406861437707,0.013887966289093492,0.005514722769776001,0.005144454660829764,0.006157547270794028,0.016702956392851232,0.004394335975168241,0.019987337596064882,0.0039773046912322165,0.013919005191885974,0.004319700536961705,0.0070321882694848025,0.0,0.0,0.00918743625773956,0.004007079510680618
10,28,55,12,0.9513209013209012,0.14935498794483915,0.0052946293169233265,0.02504518472313371,0.014566922297953587,0.002063125665601948,0.001235641233175967,0.009511807866193444,0.0633182398795897,0.10261856523456253,0.012858039777209217,0.0027306697615700104,0.0007652300379466311,0.015494350443871256,0.005364866361572798,0.05417833244690267,0.02499168078056142,0.007552889532044011,0.0005476934438227057,0.0,0.000804071746273453,0.03655086665042801,0.009047540613164852,0.014551787659510653,0.001341283531752543,0.000775982159970734,0.025432323840039215,0.046869115746077626,0.04723055149090012,0.006952278100038174,0.0018599604572186411,0.0046684466003697285,0.0012380062946136933,0.001412457834167572,0.0031120678310747256,0.015123961817518865,0.0020718766855651826,0.004374267283111631,0.0008020088908020508,0.0018208055512740561,0.00452095269429,0.009395372805938355,0.0032214232678331655,0.07296402503900942,0.0,0.005566501721560096,0.0023237196877772567,0.01619132719025401,0.0,0.0018016649324217554,0.009971463204216647,0.018207417093850535,0.0155307015284705,0.01380098427347423,0.00589665042767638,0.005769984747159591,0.007004096680336056,0.017115680860966157,0.004364797933168833,0.019866015093192618,0.003955096357396678,0.013850196164490304,0.004292476472118918,0.006991389678796623,0.0,0.0,0.009890526393997715,0.003975018220258717
10,29,50,23,0.9526903651903652,0.14854545982995676,0.005259403370594174,0.02492208063347618,0.015026654594498489,0.0020492562492524687,0.0012293312887904162,0.009459731845187174,0.06294744140466182,0.10191468454654265,0.012786140256539135,0.002714357237119945,0.0007608895611683089,0.01542367986439111,0.005883971075080952,0.05432990909340779,0.024854778808134213,0.0075157337822031045,0.0005410986669447347,0.0,0.0008006383028690724,0.036362552713597,0.008996000277639993,0.015557111597113472,0.0025379906123929063,0.0007727189430213134,0.025300232769010566,0.0465364615903383,0.04683077442175936,0.007647246825617132,0.002268238913170196,0.00464359535621509,0.0012312815405574116,0.0014003907529906822,0.003095513671803793,0.014997607938775134,0.002060082805991144,0.004353538990178258,0.0007986362243400409,0.0018120327504570753,0.004485070562645994,0.00932706649329305,0.0031990107720209294,0.07299298450892547,0.0,0.006139098221656209,0.002312660582606799,0.016112491543441937,0.0,0.0017848363367213974,0.00991201475109767,0.018095520046405494,0.015439206659791097,0.013707623893763305,0.005867554551158204,0.005728544856643514,0.006961713978322917,0.017015983373865735,0.004340903648948969,0.01973513107408653,0.003925859211497988,0.013779437493463364,0.004269226643328493,0.006915712268373858,0.0,0.0,0.009834082588916989,0.003951016833236681
10,30,45,20,0.9457556332556332,0.14783717419147868,0.005672006638047314,0.024816593203624573,0.014941628499952106,0.0020368788135178666,0.0012231642657364705,0.00941401065530828,0.06317000872226475,0.10143247584836954,0.01319427491123248,0.0027007099228593136,0.000757272005950799,0.015358903732046129,0.0058500434789574285,0.05405994403932633,0.024673032852586502,0.007480656966978425,0.0005384970594356783,0.0,0.00079754233708372,0.03614356140551118,0.008946297729559847,0.015476330849206698,0.0025251778925977995,0.0007695021241242399,0.025143709723626163,0.04628710080536739,0.04659781568581213,0.00759519280722024,0.002642032023155658,0.004604981323502368,0.0012247925400215762,0.0013903545497770528,0.0030816932521959706,0.014927965140063865,0.0020487132252619998,0.004333463214127154,0.0017123240434567255,0.001804263408485652,0.004458071932554506,0.009273597633903638,0.0031832626639367264,0.07262163170458613,0.0,0.00609896974566522,0.0023023524587476923,0.016039685695917745,0.0,0.0017759159173294323,0.009853737106515149,0.017980050901663512,0.015362456679205255,0.013641485028139758,0.005838409475799052,0.005697552822297246,0.007453442506189118,0.016923601874065164,0.004320588789633486,0.020027795094672805,0.0049867356213200405,0.013719046373175276,0.004232246318884993,0.006881690050462799,0.00041629869775106803,0.0,0.009778517175021246,0.003922767844732815
10,31,44,14,0.9499611499611499,0.14719555398009623,0.005641003037375938,0.02470420795728299,0.014876232179899402,0.0020269186155304248,0.0012175063595395578,0.009374900679375388,0.06287697972996292,0.10173819967466567,0.013085214010882017,0.0026891097279216243,0.0007539659283427097,0.015294026462924494,0.005817344015777151,0.053833392437238524,0.024547228337887816,0.0074308774671768725,0.001071666896026923,0.0,0.0012311622904573284,0.0359509733885166,0.00887660246404024,0.01576965184360796,0.0025054302422405305,0.0007663213839052171,0.025941837464780286,0.04603736466638827,0.046255913388430867,0.007556607950534864,0.0026297132798440924,0.004581678564408733,0.0012189125639101136,0.0013823368776739095,0.0030688335284759717,0.014842699400826593,0.0020326898010196866,0.004314479452630846,0.0017042204339307611,0.0017969465458064725,0.004433807108458333,0.009225290511350645,0.0031673397342453185,0.07228841604939162,0.0,0.0060621443081442135,0.0022927575653663153,0.01659954419296745,0.0005252039563409495,0.0017625687981581816,0.009797363084964232,0.017896614541096284,0.01525865713636061,0.013576088364833351,0.005813589017846121,0.005667906676639806,0.0073940765482555315,0.016846563670590117,0.004299325497507896,0.02034120492457905,0.004960349623440413,0.013660114682810889,0.004210500909804327,0.006840896086364876,0.0008059869465761965,0.0,0.009736499486823355,0.003898487547748035
